CODE,BAR - CODE,,ID,CATEGORY,VARIETY,FABRIC,PRICE,IMAGE_SOURCE,
ZXQQPW2401190010151,sz2311050396661362,425,15122,Women Apparel,38,100%Cotton,"$ 83,000",,
ZXQQPW2401190010152,sz2308044334493372,696,15123,Women Apparel,L,100%Cotton,"$ 83,000",,
ZXQQPW2401190010166,sz2309140989218179,400,15126,Women Apparel,38,3%Elastane & 97%Cotton,"$ 83,000",,
ZXQQPW2401190010167,sz2307081878589955,330,15304,Women Apparel,L,100%Cotton,"$ 75,000",,
ZXQQPW2401190010171,sz2306190349554980,402,15404,Women Apparel,XS,15%Viscose & 12%Polyester & 72%Cotton & 1%Modal,EXISTE,,
ZXQQPW2401190010175,sz2306071228255521,380,15128,Women Apparel,38,2%Elastane & 98%Cotton,"$ 83,000",,
ZXQQPW2401190010178,sz2308088818141130,478,15308,Women Apparel,XXL,2%Elastane & 15%Viscose & 51%Cotton & 32%Polyester,"$ 83,000",,
ZXQQPW2401190010255,sz2308016023668835,390,15132,Women Apparel,38,98%Cotton & 2%Elastane,"$ 83,000",,
ZXQQPW2401190010270,sz2306066092051088,370,15504,Women Apparel,S,98%Cotton & 2%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/01/e0/16988194073702344c0451c47c19d3b87ccc0da65b_thumbnail_405x552.jpg,
ZXQQPW2401190010278,sz2308230847873364,536,15134,Women Apparel,29,100%Cotton,"$ 83,000",,
ZXQQPW2401190010292,sz2308077191888807,536,15135,Women Apparel,Petite XXS,100%Cotton,"$ 83,000",,
ZXQQPW2401210010659,sz2309125399119889,767,15505,Women Apparel,S,13%Viscose & 69%Cotton & 3%Modal & 15%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/13/37/16971838065359d682d856dfd82c92c7be495d3ff6_thumbnail_405x552.jpg,
ZXQQPW2401210010663,sz2310132258528616,640,15138,Women Apparel,42,2%Elastane & 98%Cotton,"$ 83,000",,
ZXQQPW2401210010668,sz2310056797957099,552,15140,Women Apparel,36,2%Elastane & 98%Cotton,"$ 83,000",,
ZXQQPW2401220010043,sz2308162254539291,510,15141,Women Apparel,Petite M,96%Cotton & 4%Elastane,"$ 83,000",,
ZXQQPW2401220010045,sz2309150688112609,527,15142,Women Apparel,XL,1%Elastane & 78%Cotton & 21%Polyester,"$ 83,000",,
ZXQQPW2401220010046,sz2309110390814355,410,15143,Women Apparel,40,98%Cotton & 2%Elastane,"$ 83,000",,
ZXQQPW2401220010049,sz2306115338226718,813,15145,Women Apparel,L,100%Cotton,"$ 83,000",,
ZXQQPW2401220010052,sz2303274070047154,225,15305,Women Apparel,26,0.7%Elastane & 30.6%Polyester & 60.2%Cotton & 8.5%Lyocell,"$ 75,000",,
ZXQQPW2401220010052,sw2208045735512626,685,15146,Women Apparel,40,100%Cotton,"$ 83,000",,
ZXQQPW2401220010084,sw2210154018233160,716,15148,Women Apparel,S,100%Cotton,"$ 83,000",,
ZXQQPW2401220010084,sz2309225612022280,946,15309,Women Apparel,L,87%Cotton & 7%Polyester & 6%Viscose,"$ 83,000",,
ZXQQPW2401220010085,sz2310090097933008,608,15149,Women Apparel,Petite M,100%Cotton,"$ 83,000",,
ZXQQPW2401220010087,sw2208028065773352,605,15150,Women Apparel,XL,96%Cotton & 4%Elastane,"$ 83,000",,
ZXQQPW2401220010087,sz2304085560700553,533,15151,Women Apparel,W30 L32,75%Cotton & 2%Elastane & 23%Polyester,"$ 83,000",,
ZXQQPW2401220010089,sz2309151262769077,607,15152,Women Apparel,M,88%Cotton & 5%Viscose & 7%Polyester,"$ 83,000",,
ZXQQPW2401220010102,sz2310090441464353,600,15155,Women Apparel,Petite M,100%Cotton,"$ 83,000",,
ZXQQPW2401220010102,sw2208045735512626,652,15156,Women Apparel,34,100%Cotton,"$ 83,000",,
ZXQQPW2401170010012,sz2303284821218661,472,151101,Women Apparel,0XL,60%Cotton & 15%Viscose & 25%Polyester,"$ 83,000",,
ZXQQPW2401170010046,sz2310168422954622,636,151102,Women Apparel,2XL,29%Polyester & 68%Cotton & 2%Viscose & 1%Elastane,"$ 83,000",,
ZXQQPW2401190010130,sz2309141721896671,1119,155501,Women Apparel,4XL,64%Cotton & 21%Polyester & 15%Viscose,"$ 109,000",,
ZXQQPW2401190010137,sz2307146861915416,595,151106,Women Apparel,4XL,28%Polyester & 1%Elastane & 54%Cotton & 1%Modal & 16%Viscose,"$ 83,000",,
ZXQQPW2401190010146,sz2309114119417161,629,155502,Women Apparel,0XL,31%Viscose & 26%Polyester & 43%Cotton,"$ 109,000",,
ZXQQPW2401190010150,sz2308035399535154,918,153303,Women Apparel,4XL,33%Polyester & 56%Cotton & 11%Viscose,"$ 83,000",,
ZXQQPW2401190010150,sz2309116311439119,732,153304,Women Apparel,4XL,43%Cotton & 26%Polyester & 31%Viscose,"$ 83,000",,
ZXQQPW2401190010151,sz2306017491199459,463,153301,Women Apparel,2XL,100%Cotton,"$ 83,000",,
ZXQQPW2401190010151,sf2302224509910399,448,153302,Women Apparel,2XL,100%Cotton,"$ 83,000",,
ZXQQPW2401190010163,sz2310150588311511,464,151108,Women Apparel,1XL,56%Cotton & 6%Viscose & 28%Polyester & 2%Elastane & 8%Lyocell,"$ 83,000",,
ZXQQPW2401190010163,sz2309194064180575,705,151109,Women Apparel,1XL,78%Cotton & 15%Viscose & 7%Polyester,"$ 83,000",,
ZXQQPW2401190010166,sz2308154908864183,490,151110,Women Apparel,0XL,1%Elastane & 6%Viscose & 69%Cotton & 24%Polyester,"$ 83,000",,
ZXQQPW2401190010170,sz2307183032670106,581,151112,Women Apparel,2XL,100%Cotton,"$ 83,000",,
ZXQQPW2401190010171,sz2306082810237211,857,155503,Women Apparel,0XL,18%Polyester & 1%Polyamide & 71%Cotton & 10%Viscose,"$ 109,000",,
ZXQQPW2401190010175,sz2308149928914635,563,151113,Women Apparel,4XL,26%Polyester & 2%Elastane & 4%Viscose & 68%Cotton,"$ 93,000",,
ZXQQPW2401190010175,sz2309122511511612,621,151114,Women Apparel,0XL,14%Viscose & 2%Modal & 16%Polyester & 68%Cotton,"$ 83,000",,
ZXQQPW2401190010192,sz2305255307366210,537,151116,Women Apparel,0XL,28%Polyester & 70%Cotton & 2%Elastane,"$ 83,000",,
ZXQQPW2401190010198,sz2306120261023732,637,153305,Women Apparel,3XL,100%Cotton,"$ 109,000",,
ZXQQPW2401210010668,sz2306294400024232,687,151117,Women Apparel,2XL,100%Cotton,"$ 83,000",,
ZXQQPW2401220010042,sz2303284821218661,482,151118,Women Apparel,1XL,60%Cotton & 15%Viscose & 25%Polyester,"$ 83,000",,
ZXQQPW2401220010044,sz2305197077881937,776,151122,Women Apparel,US22,64%Cotton & 21%Polyester & 15%Viscose,"$ 83,000",,
ZXQQPW2401220010047,sz2309110959366186,497,151123,Women Apparel,2XL,30%Polyester & 66%Cotton & 2%Elastane & 2%Viscose,"$ 83,000",,
ZXQQPW2401220010087,sz2308219898576063,400,151125,Women Apparel,0XL,98%Cotton & 2%Elastane,"$ 83,000",,
ZXQQPW2401220010088,sz2310270437633939,724,151126,Women Apparel,4XL,98%Cotton & 2%Elastane,"$ 83,000",,
ZXQQPW2401220010097,sf2302082095013333,526,155505,Women Apparel,3XL,15%Viscose & 25%Polyester & 60%Cotton,"$ 109,000",,
ZXQQPW2401170010011,sz2306073041347183,283,16101,Women Apparel,Petite XS,2%Elastane & 98%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/09/01/0f/16935634382d4227b343d50ba84cbb256f30c9261b_thumbnail_405x552.jpg,
ZXQQPW2401170010011,sz2309046682258111,352,16102,Women Apparel,S,5%Elastane & 95%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/30/17/1698650010c7e0a260990be167769cc74b13ab0997_thumbnail_405x552.jpg,
ZXQQPW2401190010134,sz2308088702896965,352,32302,Women Apparel,M,2%Elastane & 98%Polyester,"$ 109,000",,
ZXQQPW2401170010011,sz2307184955165956,229,16103,Women Apparel,S,5%Elastane & 95%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/24/54/170079385747bcd3b4374566e1376b3a21afff7c35_thumbnail_405x552.jpg,
ZXQQPW2401170010011,sz2309067554106838,334,16104,Women Apparel,S,80%Polyester & 20%Cotton,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/25/0a/16982035840ba67107c6f7dc0b007becdcd56445ad_thumbnail_405x552.jpg,
ZXQQPW2401170010011,sz2309186876142572,478,16105,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/28/14/17011359405b15ad125c5a090416315d7b6c08fb10_thumbnail_405x552.jpg,
ZXQQPW2401170010011,sz2310253656646331,254,16106,Women Apparel,XL,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/07/ac/1699328449dd55012e46336ff2e66e458ae68648ab_thumbnail_405x552.jpg,
ZXQQPW2401170010012,sw2302277042712013,129,16109,Women Apparel,S,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/03/16/16789472275738c04c54e0b85ba42dc2de0478192e_thumbnail_405x552.jpg,
ZXQQPW2401170010012,sz2304242653546886,430,16110,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/05/16/1684201487892a6a2db4ae72429a1e762b8dbcf540_thumbnail_405x552.jpg,
ZXQQPW2401170010012,sw2203316319659658,258,16112,Women Apparel,L,100%Viscose,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2022/05/24/1653369128b6cb9fc742b56743cbd96e137e5965fa_thumbnail_405x552.jpg,
ZXQQPW2401170010046,sz2307209611616661,316,16113,Women Apparel,S,60%Polyester & 5%Elastane & 35%Viscose,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2022/10/13/1665646438068a20637ea9b84df3834dd368bb96b3_thumbnail_405x552.jpg,
ZXQQPW2401170010049,swdress07210224681,148,16115,Women Apparel,M,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2021/03/23/161647259923d245d50b040df77826a8893bad0ad3_thumbnail_405x552.jpg,
ZXQQPW2401170010049,sz2310131526680616,271,16116,Women Apparel,M,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/07/ee/1699326491cca58940b682346dcdc54f13bacf79c9_thumbnail_405x552.jpg,
ZXQQPW2401170010049,sz2305234612411994,267,16117,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/24/74/170079406645427e1ac1630b1dc602fd87c783430a_thumbnail_405x552.jpg,
ZXQQPW2401170010049,sz2308012661254474,446,16118,Women Apparel,M,8%Elastane & 92%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/08/22/c5/169271765882e2da540f75d912721c2322684b1d18_thumbnail_405x552.jpg,
ZXQQPW2401170010051,sz2311277283122579,244,16119,Women Apparel,L,95%Polyester & 5%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/30/65/170131687896a4882a08957447fbc121b7ce591df1_thumbnail_405x552.jpg,
ZXQQPW2401170010051,sz2306069220744144,235,16120,Women Apparel,L,95%Polyester & 5%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/06/07/168610486157d7463bcf2a1bbaae50488bdcea7ef3_thumbnail_405x552.jpg,
ZXQQPW2401170010051,sz2306301860133037,361,16121,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/08/14/7b/169198579233998eca6c6c3f3861046bfdde5cf87d_thumbnail_405x552.jpg,
ZXQQPW2401170010051,swdress07200729704,357,16122,Women Apparel,XS,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2020/08/10/159702820653fe36741beb15acca0c687b443569a3_thumbnail_405x552.jpg,
ZXQQPW2401170010051,sz2303217144833463,393,16123,Women Apparel,M,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/04/11/16811424532b1d92dab36e9f68e358e21680b9c21b_thumbnail_405x552.jpg,
ZXQQPW2401170010051,sz2305234612411994,246,16124,Women Apparel,M,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/24/74/170079406645427e1ac1630b1dc602fd87c783430a_thumbnail_405x552.jpg,
ZXQQPW2401170010051,sz2310131526680616,283,16125,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/07/ee/1699326491cca58940b682346dcdc54f13bacf79c9_thumbnail_405x552.jpg,
ZXQQPW2401170010052,sz2309132101829923,280,16126,Women Apparel,M,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/10/79/16995980176b647a41d623b780574d1bdf0661e5a5_thumbnail_405x552.jpg,
ZXQQPW2401170010052,sz2311123270772197,343,16127,Women Apparel,M,95%Polyester & 5%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/21/db/17005487631520ea9908fb8162c69143532a47d1c0_thumbnail_405x552.jpg,
ZXQQPW2401170010052,sz2311017033780378,287,16128,Women Apparel,XS,5%Elastane & 95%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/12/15/b1/17026369109cfbed2b511b25b08e1f83fd51aa238b_thumbnail_405x552.jpg,
ZXQQPW2401170010052,sz2309132101829923,301,16129,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/10/79/16995980176b647a41d623b780574d1bdf0661e5a5_thumbnail_405x552.jpg,
ZXQQPW2401170010052,sz2310253656646331,261,16130,Women Apparel,XXL,100%Polyester,"$ 109,000",,
ZXQQPW2401170010052,sz2309272428598905,352,16131,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/30/57/16986309953942d07d954e63cd9f885ab6b2fdea71_thumbnail_405x552.jpg,
ZXQQPW2401170010053,sz2305249258228644,526,16132,Women Apparel,XL,5%Elastane & 95%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/08/16/90/1692173399778ca3f75003ef0bab494ef9b9866236_thumbnail_405x552.jpg,
ZXQQPW2401170010053,sW200613107380298,428,16133,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2022/06/28/1656386300ff84967f6d9cb5020320e19f2d4203ce_thumbnail_405x552.jpg,
ZXQQPW2401170010053,sw2107144912634167,243,16134,Women Apparel,S,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2021/08/18/1629292718e2279f76242e0eb1fca919f8d71bc71d_thumbnail_405x552.jpg,
ZXQQPW2401170010053,sz2308316667998489,299,16135,Women Apparel,S,4%Elastane & 29%Viscose & 67%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/23/9d/16980297965dc07fa314a07c11147e08694360e612_thumbnail_405x552.jpg,
ZXQQPW2401170010054,sz2308287617211924,487,16137,Women Apparel,Tall S,90%Viscose & 10%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/07/a6/16966657130850644fb41555b4f36c4bdc6c17ab9a_thumbnail_405x552.jpg,
ZXQQPW2401170010054,sz2311219768798030,229,16138,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/12/02/d8/1701522051b42ece86037e25713b0c35ba0290b0c4_thumbnail_405x552.jpg,
ZXQQPW2401170010054,sz2308176608842664,254,16139,Women Apparel,S,100%Cotton,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/09/10/f0/169433478496c3e98ecedeee004e70c39f2b93cc03_thumbnail_405x552.jpg,
ZXQQPW2401170010054,sz2308317833270372,190,16140,Women Apparel,M,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/23/05/16980331712fd74d8f2753afa09d895cb9baa75ed3_thumbnail_405x552.jpg,
ZXQQPW2401170010106,sz2311086330383736,234,16141,Women Apparel,XL,97%Polyester & 3%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/12/11/62/17022854048232572060cc1c475d3224831d056355_thumbnail_405x552.jpg,
ZXQQPW2401170010106,sz2309143666310436,484,16142,Women Apparel,M,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/23/af/1698046392c873c5e0cfe0a85a927d9b56f70528bf_thumbnail_405x552.jpg,
ZXQQPW2401170010106,sz2311086330383736,223,16143,Women Apparel,L,97%Polyester & 3%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/12/11/62/17022854048232572060cc1c475d3224831d056355_thumbnail_405x552.jpg,
ZXQQPW2401170010106,sz2309184505565215,480,16144,Women Apparel,M,65%Viscose & 30%Polyamide & 5%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/13/c1/169984138310de092abac10b21b13ba2c87ea5a2d2_thumbnail_405x552.jpg,
ZXQQPW2401170010106,sz2308307814030263,394,16145,Women Apparel,M,15%Viscose & 85%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/13/a2/1699853133c99e3356bc347784895bdaf4df6d4374_thumbnail_405x552.jpg,
ZXQQPW2401170010106,sz2310074492344389,333,16146,Women Apparel,M,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/28/69/16984617617230aa8a91081126f7b9bd20141c586e_thumbnail_405x552.jpg,
ZXQQPW2401170010106,sw2202167663610193,329,16147,Women Apparel,XL,92%Polyester & 8%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/02/10/1675998382dcef83b690fa3a381f614a80fa2cdfd9_thumbnail_405x552.jpg,
ZXQQPW2401170010106,sz2308176910712485,554,16149,Women Apparel,M,95%Polyester & 5%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/02/b0/1696211096596383a8d5c325ee46e51919c7b3d2e9_thumbnail_405x552.jpg,
ZXQQPW2401170010106,sw2211282325058532,320,16150,Women Apparel,M,100%Cotton,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/02/06/1675650429511e63d6d46580c9e3be885b066823ea_thumbnail_405x552.jpg,
ZXQQPW2401190010129,sz2310235119295957,340,16151,Women Apparel,S,97%Polyester & 3%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/28/65/1701139323682af3406c8ba4ca267e45c350043b43_thumbnail_405x552.jpg,
ZXQQPW2401190010129,sw2301046694948477,222,16152,Women Apparel,M,95%Polyester & 5%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/03/21/167938424261b600a1ea487501b10237fe56e7aee6_thumbnail_405x552.jpg,
ZXQQPW2401190010129,sz2310253270025090,466,16153,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/16/92/1700128958dd0bbe266af56effae79737b3f7238ff_thumbnail_405x552.jpg,
ZXQQPW2401190010129,sz2310215010277209,317,16154,Women Apparel,XL,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/12/08/61/1702002383d9d3d5b44bf6479358956c24e527c9e5_thumbnail_405x552.jpg,
ZXQQPW2401190010129,sz2311134461580834,344,16155,Women Apparel,M,5%Elastane & 95%Polyester,"$ 109,000",,
ZXQQPW2401190010129,sw2302148217468144,332,16156,Women Apparel,S,95%Polyester & 5%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/09/23/09/1695441732068fe95928698bd9a62cd28a2593574d_thumbnail_405x552.jpg,
ZXQQPW2401190010130,sz2309202122930894,327,16157,Women Apparel,M,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/11/a6/169970654569d3519fd5e3353dca5504bf82c17832_thumbnail_405x552.jpg,
ZXQQPW2401190010130,sz2308248265411155,488,16158,Women Apparel,L,5%Elastane & 95%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/18/9e/169760921531b14a3d1f6363af382106904d64b8e4_thumbnail_405x552.jpg,
ZXQQPW2401190010130,sw2112213600555845,199,16159,Women Apparel,L,5%Elastane & 95%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2022/03/23/1648015905c00ec27c8a601626570dd1568d532524_thumbnail_405x552.jpg,
ZXQQPW2401190010130,sz2311081921732359,343,16161,Women Apparel,XL,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/30/87/170131324151518332963615f3a5651bea5c160593_thumbnail_405x552.jpg,
ZXQQPW2401190010134,sz2311297697412142,301,16162,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/12/04/81/1701662675fd06c3ede93fe3dd0a407be063b9fed3_thumbnail_405x552.jpg,
ZXQQPW2401190010134,sz2307258777163971,221,16164,Women Apparel,M,5%Elastane & 95%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/23/26/169802781873cc88853e847ddde389b8ed8a83efd2_thumbnail_405x552.jpg,
ZXQQPW2401190010134,sz2307074913775822,374,16165,Women Apparel,S,5%Elastane & 95%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/08/04/2b/1691149377cff33c7f90c8eb7485d7eb4a4c5755de_thumbnail_405x552.jpg,
ZXQQPW2401190010134,sz2310196237830788,236,16166,Women Apparel,XS,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2022/10/29/16670228853e655bf68caf5eaeca8ef909f22cddf4_thumbnail_405x552.jpg,
ZXQQPW2401190010137,sz2305105171935035,400,16168,Women Apparel,M,97%Polyester & 3%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/16/fd/170012150667c1b2a0be3d6bbb3945345016f396ef_thumbnail_405x552.jpg,
ZXQQPW2401190010141,sz2305105171935035,400,16169,Women Apparel,M,97%Polyester & 3%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/16/fd/170012150667c1b2a0be3d6bbb3945345016f396ef_thumbnail_405x552.jpg,
ZXQQPW2401190010141,sz2309276137622916,743,16170,Women Apparel,L,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/09/01/1699534943852eabca54ce5e85b2a73b2443f9ac6d_thumbnail_405x552.jpg,
ZXQQPW2401190010141,sz2310052865839436,343,16171,Women Apparel,S,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/21/92/169785556075f374dec09f54e0613116d1d84084be_thumbnail_405x552.jpg,
ZXQQPW2401190010141,sz2311087044945479,388,16172,Women Apparel,M,5%Elastane & 95%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/14/76/169994137126e452076f962d9323f6f29f1af718ea_thumbnail_405x552.jpg,
ZXQQPW2401190010141,sz2309123029739123,403,16174,Women Apparel,M,5%Elastane & 95%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/10/28/0a/169846081947a0bb04df2eca23271453a69929933c_thumbnail_405x552.jpg,
ZXQQPW2401190010146,sz2308299810641414,154,16176,Women Apparel,S,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/09/19/98/169510052680a85190cea38ca88c20c1e847254608_thumbnail_405x552.jpg,
ZXQQPW2401190010146,sz2309089804890594,432,16177,Women Apparel,M,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/09/27/25/1695796162b1939108b6b02f9d0522832f0506c84d_thumbnail_405x552.jpg,
ZXQQPW2401190010146,sz2303098105441718,311,16178,Women Apparel,XL,95%Polyester & 5%Elastane,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/08/14/3c/1692014168e943c673ad1a29255ca90cdc9038e7cd_thumbnail_405x552.jpg,
ZXQQPW2401190010146,sz2304061962999897,349,16179,Women Apparel,XL,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/05/11/1683799492708781709b7e1c7b63b547e28f091315_thumbnail_405x552.jpg,
ZXQQPW2401190010146,sz2309089804890594,432,16180,Women Apparel,S,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/09/27/25/1695796162b1939108b6b02f9d0522832f0506c84d_thumbnail_405x552.jpg,
ZXQQPW2401190010146,sz2310192580165444,198,16181,Women Apparel,S,5%Elastane & 95%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/28/70/1701137271bd1270b91b301c08e9e2723bf05d10ec_thumbnail_405x552.jpg,
ZXQQPW2401190010146,sz2310232111949962,272,16182,Women Apparel,XL,100%Polyester,"$ 109,000",http://img.ltwebstatic.com/images3_pi/2023/11/08/95/1699409134248330306f064fb2f73e356f0d8e5931_thumbnail_405x552.jpg,
